region_id,mean_electricity,mean_heatingfuels,region_name
USA.25.1448,0.457673079,-1.01710344,Lowndes
USA.25.1449,0.523343969,-1.003744108,Madison
USA.25.1450,0.508902147,-0.881891919,Marion
USA.25.1451,0.396212026,-1.161147542,Marshall
USA.25.1452,0.434826301,-1.057111479,Monroe
USA.25.1453,0.448509614,-1.079272933,Montgomery
USA.25.1454,0.461091763,-1.02153847,Neshoba
USA.25.1455,0.481190677,-0.987754417,Newton
USA.25.1456,0.467273279,-1.002936697,Noxubee
USA.25.1457,0.450458382,-1.040772771,Oktibbeha
USA.25.1458,0.418769418,-1.13763061,Panola
USA.25.1459,0.500987993,-0.803816053,Pearl River
USA.25.1460,0.50333845,-0.853308873,Perry
USA.25.1461,0.50439352,-0.889432373,Pike
USA.25.1462,0.401260857,-1.125342982,Pontotoc
USA.25.1463,0.377528322,-1.149864061,Prentiss
USA.25.1464,0.440915049,-1.11895867,Quitman
USA.25.1465,0.52402251,-0.994277282,Rankin
USA.25.1466,0.48972764,-0.998887832,Scott
USA.25.1467,0.52517145,-1.015447524,Sharkey
USA.25.1468,0.505268985,-0.964252449,Simpson
USA.25.1469,0.503172023,-0.959385155,Smith
USA.25.1470,0.495980269,-0.815337071,Stone
USA.25.1471,0.479367183,-1.073887039,Sunflower
USA.25.1472,0.44348186,-1.112759793,Tallahatchie
USA.25.1473,0.423808043,-1.13747198,Tate
USA.25.1474,0.372717658,-1.16818083,Tippah
USA.25.1475,0.351921315,-1.17331541,Tishomingo
USA.25.1476,0.440636386,-1.126241536,Tunica
USA.25.1477,0.391759742,-1.141947586,Union
USA.25.1478,0.499760102,-0.881561555,Walthall
USA.25.1479,0.549689661,-0.973588146,Warren
USA.25.1480,0.499720716,-1.04984943,Washington
USA.25.1481,0.495751553,-0.882308491,Wayne
USA.25.1482,0.427579017,-1.087698158,Webster
USA.25.1483,0.538226412,-0.858528346,Wilkinson
USA.25.1484,0.444498311,-1.045383801,Winston
USA.25.1485,0.415583118,-1.126976989,Yalobusha
USA.25.1486,0.512287984,-1.025881038,Yazoo
USA.26.1487,0.153901335,-1.89184102,Adair
USA.26.1488,0.203529944,-1.83174661,Andrew
USA.26.1489,0.166470739,-1.90519894,Atchison
USA.26.1490,0.233885822,-1.77174874,Audrain
USA.26.1491,0.334579301,-1.4417015,Barry
USA.26.1492,0.335731382,-1.50994395,Barton
USA.26.1493,0.331121544,-1.56837685,Bates
USA.26.1494,0.311218218,-1.58932035,Benton
USA.26.1495,0.316300589,-1.45309224,Bollinger
USA.26.1496,0.268327603,-1.68493085,Boone
USA.26.1497,0.220402707,-1.80397437,Buchanan
USA.26.1498,0.369977975,-1.355376385,Butler
USA.26.1499,0.194870143,-1.81908443,Caldwell
USA.26.1500,0.268850502,-1.68985332,Callaway
USA.26.1501,0.338590989,-1.541627166,Camden
USA.26.1502,0.337653801,-1.41851396,Cape Girardeau
USA.26.1503,0.231798928,-1.74941091,Carroll
USA.26.1504,0.336930901,-1.41388357,Carter
USA.26.1505,0.29666714,-1.63419884,Cass
USA.26.1506,0.32934395,-1.54155451,Cedar
USA.26.1507,0.224117563,-1.75608754,Chariton
USA.26.1508,0.328007469,-1.47667792,Christian
USA.26.1509,0.192437641,-1.9319742,Clark
USA.26.1510,0.269939094,-1.69881237,Clay
USA.26.1511,0.214064488,-1.79349261,Clinton
USA.26.1512,0.296696039,-1.63270831,Cole
USA.26.1513,0.26775283,-1.67305559,Cooper
USA.26.1514,0.287216462,-1.59719886,Crawford
USA.26.1515,0.325653774,-1.51679092,Dade
USA.26.1516,0.330142076,-1.52652829,Dallas
USA.26.1517,0.164725769,-1.87204861,Daviess
USA.26.1518,0.179343496,-1.8522666,De Kalb
USA.26.1519,0.278276202,-1.56194091,Dent
USA.26.1520,0.351770313,-1.41378017,Douglas
USA.26.1521,0.404028441,-1.274942425,Dunklin
USA.26.1522,0.307372149,-1.61941299,Franklin
USA.26.1523,0.292783385,-1.63648947,Gasconade
USA.26.1524,0.140278589,-1.92035003,Gentry
USA.26.1525,0.325593602,-1.488048847,Greene
USA.26.1526,0.14005394,-1.90623902,Grundy
USA.26.1527,0.099125327,-1.97360173,Harrison
USA.26.1528,0.313155759,-1.59433077,Henry
USA.26.1529,0.326830405,-1.54986653,Hickory
USA.26.1530,0.201880093,-1.84334034,Holt
USA.26.1531,0.247943982,-1.71402984,Howard
USA.26.1532,0.345443957,-1.39413213,Howell
USA.26.1533,0.247830177,-1.58050166,Iron
USA.26.1534,0.283423975,-1.66871287,Jackson
USA.26.1535,0.339016331,-1.47677378,Jasper
USA.26.1536,0.33723611,-1.56980145,Jefferson
USA.26.1537,0.281294347,-1.65173864,Johnson
USA.26.1538,0.182043821,-1.89003725,Knox
USA.26.1539,0.328085541,-1.52334435,Laclede
USA.26.1540,0.266664588,-1.6856671,Lafayette
USA.26.1541,0.325030531,-1.47799107,Lawrence
USA.26.1542,0.21412269,-1.8805118,Lewis
USA.26.1543,0.289376225,-1.70979469,Lincoln
USA.26.1544,0.17763331,-1.83669816,Linn
USA.26.1545,0.178609443,-1.84486334,Livingston
USA.26.1546,0.19177336,-1.83514479,Macon
USA.26.1547,0.274751326,-1.53333325,Madison
USA.26.1548,0.301486415,-1.59680032,Maries
USA.26.1549,0.236297458,-1.82991236,Marion
USA.26.1550,0.358709032,-1.40812858,McDonald
USA.26.1551,0.096410606,-1.97327854,Mercer
USA.26.1552,0.31895528,-1.57601813,Miller
USA.26.1553,0.393225396,-1.317779126,Mississippi
USA.26.1554,0.27967891,-1.64753294,Moniteau
USA.26.1555,0.229831384,-1.79466379,Monroe
USA.26.1556,0.2588266,-1.72642674,Montgomery
USA.26.1557,0.30074947,-1.60475986,Morgan
USA.26.1558,0.391511748,-1.306124154,New Madrid
USA.26.1559,0.337981115,-1.46216316,Newton
USA.26.1560,0.123476934,-1.95186282,Nodaway
USA.26.1561,0.364625028,-1.35665903,Oregon
USA.26.1562,0.304425365,-1.61299871,Osage
USA.26.1563,0.381393403,-1.347094206,Ozark
USA.26.1564,0.402517074,-1.259544524,Pemiscot
USA.26.1565,0.318072321,-1.47439056,Perry
USA.26.1566,0.278334065,-1.64765746,Pettis
USA.26.1567,0.304258954,-1.56128117,Phelps
USA.26.1568,0.234221051,-1.81698712,Pike
USA.26.1569,0.275689149,-1.69436577,Platte
USA.26.1570,0.328910547,-1.52802544,Polk
USA.26.1571,0.325767313,-1.53465053,Pulaski
USA.26.1572,0.110641646,-1.94824672,Putnam
USA.26.1573,0.236257684,-1.8201808,Ralls
USA.26.1574,0.218336684,-1.77795224,Randolph
USA.26.1575,0.23504251,-1.74746656,Ray
USA.26.1576,0.29159875,-1.50318597,Reynolds
USA.26.1577,0.3812491,-1.33322516,Ripley
USA.26.1578,0.329643737,-1.65171438,Saint Charles
USA.26.1579,0.326689485,-1.56080645,Saint Clair
USA.26.1580,0.276163275,-1.57457861,Saint Francois
USA.26.1581.R97e5f1097b02caf5,0.351051819,-1.60781116,Saint Louis
USA.26.1581.Rd3313b8146f2e1b9,0.365629464,-1.58858597,Saint Louis
USA.26.1582,0.316374935,-1.52559746,Sainte Genevieve
USA.26.1583,0.250030032,-1.70623532,Saline
USA.26.1584,0.1354406,-1.93277644,Schuyler
USA.26.1585,0.164073555,-1.92975678,Scotland
USA.26.1586,0.37481577,-1.349420967,Scott
USA.26.1587,0.327081447,-1.44198528,Shannon
USA.26.1588,0.211823379,-1.82722799,Shelby
USA.26.1589,0.366935656,-1.358823545,Stoddard
USA.26.1590,0.370468567,-1.384164697,Stone
USA.26.1591,0.132989548,-1.91034853,Sullivan
USA.26.1592,0.394573439,-1.342402335,Taney
USA.26.1593,0.308307336,-1.50353141,Texas
USA.26.1594,0.34328514,-1.53018584,Vernon
USA.26.1595,0.278807176,-1.70164901,Warren
USA.26.1596,0.271579716,-1.59695112,Washington
USA.26.1597,0.3240249,-1.435610744,Wayne
USA.26.1598,0.316586545,-1.504498586,Webster
USA.26.1599,0.102394258,-1.97526369,Worth
USA.26.1600,0.324499828,-1.47598871,Wright
USA.27.1601,-0.252629002,-2.88516404,Beaverhead
USA.27.1602,-0.153069444,-2.48924543,Big Horn
USA.27.1603,-0.341686362,-2.70701216,Blaine
USA.27.1604,-0.232308688,-2.68194366,Broadwater
USA.27.1605,-0.229643719,-2.69325295,Carbon
USA.27.1606,-0.193839371,-2.51282983,Carter
USA.27.1607,-0.197966757,-2.57825803,Cascade
USA.27.1608,-0.250777751,-2.60994861,Chouteau
USA.27.1609,-0.148131076,-2.43747033,Custer
USA.27.1610,-0.49891942,-3.00917592,Daniels
USA.27.1611,-0.263737878,-2.60303801,Dawson
USA.27.1612,-0.280528739,-2.83613057,Deer Lodge
USA.27.1613,-0.227871465,-2.56548112,Fallon
USA.27.1614,-0.316100325,-2.74747388,Fergus
USA.27.1615,-0.407411051,-3.09825279,Flathead
USA.27.1616,-0.246396749,-2.75237006,Gallatin
USA.27.1617,-0.250204663,-2.55865973,Garfield
USA.27.1618,-0.444530233,-3.14429503,Glacier
USA.27.1619,-0.190591494,-2.55065882,Golden Valley
USA.27.1620,-0.313121747,-2.9053849,Granite
USA.27.1621,-0.337965096,-2.69978443,Hill
USA.27.1622,-0.254310891,-2.74648866,Jefferson
USA.27.1623,-0.304001641,-2.76117355,Judith Basin
USA.27.1624,-0.233946971,-2.72109555,Lake
USA.27.1625,-0.234800411,-2.68638227,Lewis and Clark
USA.27.1626,-0.336846381,-2.79227745,Liberty
USA.27.1627,-0.375386089,-3.04279442,Lincoln
USA.27.1628,-0.331797114,-2.99501588,Madison
USA.27.1629,-0.285251054,-2.62388002,McCone
USA.27.1630,-0.354487562,-2.93510581,Meagher
USA.27.1631,-0.308875552,-2.90909111,Mineral
USA.27.1632,-0.225555109,-2.70527041,Missoula
USA.27.1633,-0.198754809,-2.54056015,Musselshell
USA.27.1634,-0.305836077,-2.87575805,Park
USA.27.1635,-0.221403331,-2.53052886,Petroleum
USA.27.1636,-0.331760492,-2.68486439,Phillips
USA.27.1637,-0.315820347,-2.857534,Pondera
USA.27.1638,-0.133140826,-2.4212248,Powder River
USA.27.1639,-0.333588395,-2.92905398,Powell
USA.27.1640,-0.225682562,-2.54113627,Prairie
USA.27.1641,-0.176300562,-2.61637822,Ravalli
USA.27.1642,-0.353477034,-2.75488242,Richland
USA.27.1643,-0.374303394,-2.78277489,Roosevelt
USA.27.1644,-0.179478574,-2.5041434,Rosebud
USA.27.1645,-0.262369012,-2.81059049,Sanders
USA.27.1646,-0.500277406,-3.01393715,Sheridan
USA.27.1647,-0.328891214,-2.95513432,Silver Bow
USA.27.1648,-0.173747863,-2.56995757,Stillwater
USA.27.1649,-0.206040447,-2.63848501,Sweet Grass
USA.27.1650,-0.283186196,-2.78602903,Teton
USA.27.1651,-0.311624569,-2.81725618,Toole
USA.27.1652,-0.168767025,-2.47820524,Treasure
USA.27.1653,-0.3331053,-2.68607363,Valley
USA.27.1654,-0.254829316,-2.70315377,Wheatland
USA.27.1655,-0.313927593,-2.69404596,Wibaux
USA.27.1656,-0.160507378,-2.50439138,Yellowstone
USA.28.1657,0.158629301,-1.93237867,Adams
USA.28.1658,-0.027023611,-2.23199084,Antelope
USA.28.1659,0.00625012,-2.18014625,Arthur
USA.28.1660,-0.012632859,-2.20564161,Banner
USA.28.1661,-0.034114266,-2.25278538,Blaine
USA.28.1662,0.011787179,-2.1662721,Boone
USA.28.1663,-0.012456327,-2.21286626,Box Butte
USA.28.1664,-0.026798561,-2.23820688,Boyd
USA.28.1665,-0.050374761,-2.28376315,Brown
USA.28.1666,0.152202147,-1.94729119,Buffalo
USA.28.1667,0.022076628,-2.14270426,Burt
USA.28.1668,0.094129285,-2.03720959,Butler
USA.28.1669,0.108980943,-2.00357188,Cass
USA.28.1670,-0.019449982,-2.21795549,Cedar
USA.28.1671,0.144476212,-1.94733499,Chase
USA.28.1672,-0.044087196,-2.27199655,Cherry
USA.28.1673,0.060133867,-2.08009107,Cheyenne
USA.28.1674,0.168562381,-1.92000101,Clay
USA.28.1675,0.076555111,-2.06372998,Colfax
USA.28.1676,0.00680586,-2.16496365,Cuming
USA.28.1677,0.013338782,-2.17057066,Custer
USA.28.1678,-0.00860751,-2.19146744,Dakota
USA.28.1679,0.020930318,-2.1618982,Dawes
USA.28.1680,0.109022051,-2.02145071,Dawson
USA.28.1681,0.105652951,-2.01457789,Deuel
USA.28.1682,-0.023454643,-2.21577696,Dixon
USA.28.1683,0.07632126,-2.05939839,Dodge
USA.28.1684,0.085460137,-2.04155318,Douglas
USA.28.1685,0.174290793,-1.89724917,Dundy
USA.28.1686,0.170258703,-1.92042424,Fillmore
USA.28.1687,0.203316595,-1.86845167,Franklin
USA.28.1688,0.116125127,-2.00369325,Frontier
USA.28.1689,0.195624653,-1.8901315,Furnas
USA.28.1690,0.169798331,-1.9129067,Gage
USA.28.1691,0.088525109,-2.04565416,Garden
USA.28.1692,-0.021645949,-2.22710268,Garfield
USA.28.1693,0.141969497,-1.97077599,Gosper
USA.28.1694,-0.039354872,-2.26400926,Grant
USA.28.1695,0.028471506,-2.13881075,Greeley
USA.28.1696,0.129742659,-1.97772573,Hall
USA.28.1697,0.128594003,-1.9813384,Hamilton
USA.28.1698,0.218669623,-1.85321371,Harlan
USA.28.1699,0.119993893,-1.98812994,Hayes
USA.28.1700,0.164824761,-1.91908613,Hitchcock
USA.28.1701,-0.04242111,-2.25998623,Holt
USA.28.1702,-0.042170114,-2.26407639,Hooker
USA.28.1703,0.088220154,-2.0427255,Howard
USA.28.1704,0.183583316,-1.89396105,Jefferson
USA.28.1705,0.167835305,-1.91301558,Johnson
USA.28.1706,0.172005574,-1.91337562,Kearney
USA.28.1707,0.099751824,-2.02716564,Keith
USA.28.1708,-0.051449393,-2.28233459,Keya Paha
USA.28.1709,-0.028882179,-2.2276973,Kimball
USA.28.1710,-0.027478148,-2.23440361,Knox
USA.28.1711,0.137759461,-1.96890764,Lancaster
USA.28.1712,0.050788619,-2.10562563,Lincoln
USA.28.1713,-0.004635327,-2.19766782,Logan
USA.28.1714,-0.021294483,-2.22907873,Loup
USA.28.1715,-0.006932337,-2.19585442,Madison
USA.28.1716,-0.021855926,-2.22512089,McPherson
USA.28.1717,0.102889824,-2.02187789,Merrick
USA.28.1718,0.043897897,-2.11233509,Morrill
USA.28.1719,0.08461959,-2.05429256,Nance
USA.28.1720,0.181145966,-1.89041406,Nemaha
USA.28.1721,0.204785536,-1.86490149,Nuckolls
USA.28.1722,0.142691309,-1.95061851,Otoe
USA.28.1723,0.206319943,-1.85503295,Pawnee
USA.28.1724,0.11422513,-1.99947887,Perkins
USA.28.1725,0.175303554,-1.9139848,Phelps
USA.28.1726,-0.021499504,-2.22207512,Pierce
USA.28.1727,0.090115635,-2.04708555,Platte
USA.28.1728,0.109022231,-2.01593675,Polk
USA.28.1729,0.173055407,-1.91342446,Red Willow
USA.28.1730,0.214606337,-1.83750267,Richardson
USA.28.1731,-0.042699316,-2.26985036,Rock
USA.28.1732,0.160022067,-1.93383061,Saline
USA.28.1733,0.101780312,-2.01629038,Sarpy
USA.28.1734,0.103863358,-2.01916583,Saunders
USA.28.1735,0.029781497,-2.13708806,Scotts Bluff
USA.28.1736,0.141664319,-1.96511499,Seward
USA.28.1737,-0.038350376,-2.26519159,Sheridan
USA.28.1738,0.0658432,-2.08132588,Sherman
USA.28.1739,-0.05232382,-2.28845816,Sioux
USA.28.1740,-0.001562581,-2.18405006,Stanton
USA.28.1741,0.19565226,-1.87974843,Thayer
USA.28.1742,-0.035649091,-2.25299226,Thomas
USA.28.1743,-0.008533987,-2.18923983,Thurston
USA.28.1744,0.02944991,-2.14138361,Valley
USA.28.1745,0.067158511,-2.07298794,Washington
USA.28.1746,-0.015095239,-2.20379837,Wayne
USA.28.1747,0.202802241,-1.86680021,Webster
USA.28.1748,-0.018222603,-2.21776596,Wheeler
USA.28.1749,0.144762056,-1.96107892,York
USA.29.1750,-0.125522817,-2.5212747,Carson City
USA.29.1751,0.172194979,-1.99059008,Churchill
USA.29.1752,0.64083936,-1.418007,Clark
USA.29.1753,-0.144783024,-2.57176209,Douglas
USA.29.1754,-0.189552783,-2.80373685,Elko
USA.29.1755,0.100977499,-2.12701388,Esmeralda
USA.29.1756,-0.131945896,-2.6485634,Eureka
USA.29.1757,-0.076466367,-2.49230576,Humboldt
USA.29.1758,-0.001943448,-2.37050157,Lander
USA.29.1759,0.080071458,-2.21290261,Lincoln
USA.29.1760,0.015631774,-2.21899086,Lyon
USA.29.1761,0.052470022,-2.18922553,Mineral
USA.29.1762,0.366382993,-1.72188227,Nye
USA.29.1763,0.054642533,-2.21232569,Pershing
USA.29.1764,-0.055402475,-2.35174754,Storey
USA.29.1765,-0.08531549,-2.41084796,Washoe
USA.29.1766,-0.25265707,-2.95876672,White Pine
USA.3.100,0.847362662,-1.132881173,La Paz
USA.3.101,0.877255189,-1.12542255,Maricopa
USA.3.102,0.645238675,-1.37365692,Mohave
USA.3.103,0.109527212,-2.05576872,Navajo
USA.3.104,0.728037684,-1.1176848,Pima
USA.3.105,0.865905912,-1.113703924,Pinal
USA.3.106,0.427599568,-1.32492945,Santa Cruz
USA.3.107,0.378375544,-1.61594596,Yavapai
USA.3.108,0.960017745,-0.99380034,Yuma
USA.3.94,-0.008611634,-2.32690695,Apache
USA.3.95,0.412036105,-1.352160193,Cochise
USA.3.96,-0.000301054,-2.33149243,Coconino
USA.3.97,0.388551469,-1.55369786,Gila
USA.3.98,0.478187052,-1.36306908,Graham
USA.3.99,0.265604178,-1.69958139,Greenlee
USA.30.1767,-0.244308493,-2.4684367,Belknap
USA.30.1768,-0.314718308,-2.62779887,Carroll
USA.30.1769,-0.155303994,-2.28004632,Cheshire
USA.30.1770,-0.48119155,-2.99243197,Coos
USA.30.1771,-0.340700333,-2.67781649,Grafton
USA.30.1772,-0.131305024,-2.20934196,Hillsborough
USA.30.1773,-0.198472725,-2.3616119,Merrimack
USA.30.1774,-0.114590831,-2.17112221,Rockingham
USA.30.1775,-0.150136835,-2.25299585,Strafford
USA.30.1776,-0.256670184,-2.49566289,Sullivan
USA.31.1777,0.145722885,-1.54381775,Atlantic
USA.31.1778,0.08532701,-1.78097034,Bergen
USA.31.1779,0.129453623,-1.64027329,Burlington
USA.31.1780,0.148118617,-1.61154392,Camden
USA.31.1781,0.166666236,-1.497236487,Cape May
USA.31.1782,0.1750411,-1.529854095,Cumberland
USA.31.1783,0.096102228,-1.75150714,Essex
USA.31.1784,0.155109426,-1.59482826,Gloucester
USA.31.1785,0.10699175,-1.72927589,Hudson
USA.31.1786,0.049529088,-1.82907246,Hunterdon
USA.31.1787,0.107844277,-1.69579959,Mercer
USA.31.1788,0.102571086,-1.71902661,Middlesex
USA.31.1789,0.107408501,-1.67502882,Monmouth
USA.31.1790,0.025557256,-1.88360646,Morris
USA.31.1791,0.119155061,-1.62343034,Ocean
USA.31.1792,0.078308388,-1.79374326,Passaic
USA.31.1793,0.172396045,-1.566354756,Salem
USA.31.1794,0.083472204,-1.76341186,Somerset
USA.31.1795,-0.029283254,-2.00595418,Sussex
USA.31.1796,0.102749282,-1.72964141,Union
USA.31.1797,0.010269528,-1.91764138,Warren
USA.32.1798,0.08477821,-2.0457413,Bernalillo
USA.32.1799,-0.027858296,-2.41962185,Catron
USA.32.1800,0.447695117,-1.38049567,Chaves
USA.32.1801,-0.028583405,-2.36415283,Cibola
USA.32.1802,-0.109955329,-2.37029593,Colfax
USA.32.1803,0.353437075,-1.46914522,Curry
USA.32.1804,0.328864639,-1.50237349,Debaca
USA.32.1805,0.551934121,-1.6508611,Dona Ana
USA.32.1806,0.498818775,-1.2823545,Eddy
USA.32.1807,0.234739144,-1.88556692,Grant
USA.32.1808,0.238487691,-1.67760917,Guadalupe
USA.32.1809,0.202722558,-1.71521709,Harding
USA.32.1810,0.450934893,-1.503443214,Hidalgo
USA.32.1811,0.48460499,-1.271027517,Lea
USA.32.1812,0.06562319,-2.20636113,Lincoln
USA.32.1813,-0.258573103,-2.81844831,Los Alamos
USA.32.1814,0.522216613,-1.5752068,Luna
USA.32.1815,-0.034129138,-2.38054516,McKinley
USA.32.1816,-0.180603746,-2.61127723,Mora
USA.32.1817,0.248402485,-1.91342262,Otero
USA.32.1818,0.360254236,-1.474343,Quay
USA.32.1819,-0.086492751,-2.35754805,Rio Arriba
USA.32.1820,0.362400888,-1.44602329,Roosevelt
USA.32.1821,0.081909409,-2.09897504,San Juan
USA.32.1822,-0.014520376,-2.21001654,San Miguel
USA.32.1823,0.044110189,-2.12750544,Sandoval
USA.32.1824,-0.086555037,-2.40805396,Santa Fe
USA.32.1825,0.400541069,-1.72748332,Sierra
USA.32.1826,0.204852189,-1.94711569,Socorro
USA.32.1827,-0.20510788,-2.63282811,Taos
USA.32.1828,0.006031177,-2.21049707,Torrance
USA.32.1829,0.187879274,-1.76019471,Union
USA.32.1830,0.094687867,-2.05639379,Valencia
USA.33.1831,-0.107490193,-2.20560542,Albany
USA.33.1832,-0.239766803,-2.51655075,Allegany
USA.33.1833,0.107919485,-1.73577889,Bronx
USA.33.1834,-0.120145385,-2.25148137,Broome
USA.33.1835,-0.20963148,-2.44164733,Cattaraugus
USA.33.1836,-0.130143377,-2.2781527,Cayuga
USA.33.1837,-0.138057068,-2.29027971,Chautauqua
USA.33.1838,-0.167662471,-2.35200189,Chemung
USA.33.1839,-0.186890988,-2.3898326,Chenango
USA.33.1840,-0.312114895,-2.60132321,Clinton
USA.33.1841,-0.075633011,-2.13402902,Columbia
USA.33.1842,-0.181237815,-2.38292292,Cortland
USA.33.1843,-0.222584321,-2.46259888,Delaware
USA.33.1844,0.003587093,-1.97029017,Dutchess
USA.33.1845,-0.122448161,-2.27137149,Erie
USA.33.1846,-0.351888296,-2.70499308,Essex
USA.33.1847,-0.366817689,-2.7260344,Franklin
USA.33.1848,-0.297256622,-2.60053705,Fulton
USA.33.1849,-0.152656216,-2.33457307,Genesee
USA.33.1850,-0.12066394,-2.22934703,Greene
USA.33.1851,-0.422895076,-2.88041743,Hamilton
USA.33.1852,-0.251359046,-2.51408503,Herkimer
USA.33.1853,-0.235065903,-2.48080191,Jefferson
USA.33.1854,0.11439216,-1.69771303,Kings
USA.33.1855,-0.142074601,-2.3076832,Lake Ontario
USA.33.1856,-0.286455487,-2.57827194,Lewis
USA.33.1857,-0.164198786,-2.35111616,Livingston
USA.33.1858,-0.185163889,-2.39262281,Madison
USA.33.1859,-0.122192727,-2.27524604,Monroe
USA.33.1860,-0.201351615,-2.39728616,Montgomery
USA.33.1861,0.098588907,-1.72592882,Nassau
USA.33.1862,0.110328869,-1.72267762,New York
USA.33.1863,-0.121850327,-2.28039094,Niagara
USA.33.1864,-0.202453285,-2.41884566,Oneida
USA.33.1865,-0.113428747,-2.25615265,Onondaga
USA.33.1866,-0.148929133,-2.31616774,Ontario
USA.33.1867,-0.009685523,-1.98614012,Orange
USA.33.1868,-0.131613533,-2.29639858,Orleans
USA.33.1869,-0.133279457,-2.29053689,Oswego
USA.33.1870,-0.224189922,-2.46601416,Otsego
USA.33.1871,0.004863402,-1.9402677,Putnam
USA.33.1872,0.112099428,-1.70772305,Queens
USA.33.1873,-0.114259746,-2.21469178,Rensselaer
USA.33.1874,0.115448904,-1.70454374,Richmond
USA.33.1875,0.04222147,-1.86801464,Rockland
USA.33.1876,-0.303881118,-2.60183959,Saint Lawrence
USA.33.1877,-0.164843753,-2.31977521,Saratoga
USA.33.1878,-0.134071198,-2.25960137,Schenectady
USA.33.1879,-0.243985359,-2.4928582,Schoharie
USA.33.1880,-0.181155388,-2.3789965,Schuyler
USA.33.1881,-0.121066028,-2.25568969,Seneca
USA.33.1882,-0.198363938,-2.41974211,Steuben
USA.33.1883,0.069498128,-1.75165627,Suffolk
USA.33.1884,-0.132417847,-2.24755147,Sullivan
USA.33.1885,-0.131156181,-2.27649097,Tioga
USA.33.1886,-0.161980852,-2.34068477,Tompkins
USA.33.1887,-0.039413366,-2.06177824,Ulster
USA.33.1888,-0.217652203,-2.43000131,Warren
USA.33.1889,-0.182611578,-2.35581233,Washington
USA.33.1890,-0.122215087,-2.268498,Wayne
USA.33.1891,0.080176534,-1.79184582,Westchester
USA.33.1892,-0.19663359,-2.41989813,Wyoming
USA.33.1893,-0.168325415,-2.35046161,Yates
USA.34.1894,0.277322465,-1.263193965,Alamance
USA.34.1895,0.287873003,-1.228314584,Alexander
USA.34.1896,0.085280059,-1.581811447,Alleghany
USA.34.1897,0.355620873,-1.090273796,Anson
USA.34.1898,0.036111199,-1.67716286,Ashe
USA.34.1899,0.013640537,-1.7263392,Avery
USA.34.1900,0.318753417,-1.068348695,Beaufort
USA.34.1901,0.311203207,-1.12794723,Bertie
USA.34.1902,0.373052824,-1.013507396,Bladen
USA.34.1903,0.371854584,-0.916425477,Brunswick
USA.34.1904,0.080458101,-1.5582746,Buncombe
USA.34.1905,0.269056498,-1.239413535,Burke
USA.34.1906,0.343953366,-1.14225408,Cabarrus
USA.34.1907,0.272585569,-1.24486199,Caldwell
USA.34.1908,0.298820292,-1.124305797,Camden
USA.34.1909,0.34778607,-0.929352065,Carteret
USA.34.1910,0.276137482,-1.285918413,Caswell
USA.34.1911,0.30879739,-1.191509906,Catawba
USA.34.1912,0.310245249,-1.199855675,Chatham
USA.34.1913,0.217001682,-1.321713626,Cherokee
USA.34.1914,0.311593781,-1.114050106,Chowan
USA.34.1915,0.17319848,-1.38751607,Clay
USA.34.1916,0.339709924,-1.133967541,Cleveland
USA.34.1917,0.377460558,-0.969827011,Columbus
USA.34.1918,0.33178192,-0.997991276,Craven
USA.34.1919,0.361125527,-1.089556437,Cumberland
USA.34.1920,0.290066785,-1.131910256,Currituck
USA.34.1921,0.303127235,-1.051167489,Dare
USA.34.1922,0.302658282,-1.214782613,Davidson
USA.34.1923,0.312007458,-1.207059092,Davie
USA.34.1924,0.357868156,-1.021106009,Duplin
USA.34.1925,0.310374198,-1.21767663,Durham
USA.34.1926,0.313715553,-1.158300093,Edgecombe
USA.34.1927,0.283607208,-1.253002933,Forsyth
USA.34.1928,0.294276302,-1.228794324,Franklin
USA.34.1929,0.350484815,-1.124300911,Gaston
USA.34.1930,0.306610864,-1.160835483,Gates
USA.34.1931,0.157416117,-1.42461918,Graham
USA.34.1932,0.287137589,-1.262472085,Granville
USA.34.1933,0.331773693,-1.087832966,Greene
USA.34.1934,0.279479383,-1.256749007,Guilford
USA.34.1935,0.298316658,-1.21358307,Halifax
USA.34.1936,0.345484058,-1.133227388,Harnett
USA.34.1937,0.002589705,-1.75525922,Haywood
USA.34.1938,0.135180814,-1.43377985,Henderson
USA.34.1939,0.307713124,-1.16901239,Hertford
USA.34.1940,0.354845705,-1.0856192,Hoke
USA.34.1941,0.311081928,-1.000083094,Hyde
USA.34.1942,0.316729054,-1.190390238,Iredell
USA.34.1943,0.074063352,-1.575001056,Jackson
USA.34.1944,0.335633796,-1.144701283,Johnston
USA.34.1945,0.334877558,-1.010351982,Jones
USA.34.1946,0.329545673,-1.156155125,Lee
USA.34.1947,0.334676849,-1.070121389,Lenoir
USA.34.1948,0.33504763,-1.151302685,Lincoln
USA.34.1949,0.135623696,-1.44189851,Macon
USA.34.1950,0.043660144,-1.65200915,Madison
USA.34.1951,0.312028576,-1.119152298,Martin
USA.34.1952,0.204982365,-1.32822808,McDowell
USA.34.1953,0.349792694,-1.122778925,Mecklenburg
USA.34.1954,0.043769772,-1.648340446,Mitchell
USA.34.1955,0.32680758,-1.153789176,Montgomery
USA.34.1956,0.331626194,-1.136242376,Moore
USA.34.1957,0.309300429,-1.179882246,Nash
USA.34.1958,0.370346937,-0.915959687,New Hanover
USA.34.1959,0.300678923,-1.210114286,Northampton
